사업장번호,사업장명,납부자번호,팩스번호,수신건수,최초수신일,최근수신일,예시파일명(최대3개),매칭비고
BPS010203047,(덕양)신원당7단지_동신1차_아파트,신원당동신1차(706동101호),,,,,,
BPD110210770,용현애디안주상복합9999동101호,㈜덕우,,,,,,
BPS010208132,(파주)노을빛마을1단지(110-101),노을빛마을1단지(110동101호),,,,,,
BPD110106607,(의정부)호원흥화브라운빌(999-1),의정부호원흥화브라운빌(999동1호),,,,,,
BPD110106620,(의정부)금오주공그린빌4단지999동5호,금오주공그린빌4단지,,,,,,
BPS010402054,(의정부)신곡성원1차,"신곡성원1차(9999동5호,9호)",,,,,,
BPS010208078,(파주)금촌쇠재마을5단지(999-102),금촌쇠재5단지(999동102호),,,,,,
BPD110107036,(일산)숲속1단지주공,풍동숲속마을1단지(999동102호),,,,,,
BPS010404045,(구리-남양주)E007_평내예다움주공,평내마을주공아파트(9999동3호),,,,,,
BPD110106410,(구리)노블하임오피스텔,구리노블하임오피스텔(9999동101호),,,,,,
BPD110106606,(의정부)삼숭성우아침에 미소,양주성우아침의미소(9999동1호),,,,,,
BPS010202076,(덕양)능곡1차현대홈타운(888-101),능곡1차현대홈타운(888동101호),,,,,,
BPS010203061,(덕양)한성리츠빌_아파트,한성리츠빌,,,,,,
BPD110106458,(의정부)가능가재울일신건영휴먼빌,가재울일신건영휴먼빌(8888동1호),,,,,,
BPS010202028,(덕양)샘터1단지효성_아파트(113-7),샘터마을1단지(113동7호),,,,,,
BPS010406063,(동두천)_에이스2차_아파트,에이스2차아파트(9999동1000호),,,,,,
BPD110106675,(의정부)금오플러스,금오플러스(귀찮다고 돈을 안받겠다고함),,,,,,
BPD110106647,(의정부)금오대송프라자,대송프라자(귀찮다고 돈을 안받겠다고함),,,,,,
BPS010202006,(덕양)화정동_대우마이빌,대우마이빌 오피스텔,,,,,,
BPD110135100,제1보병사단,육군 제1570부대,,,,,,
BPS010407024,(의정부)민락뜨란채(민락주공2),민락주공2단지(212동106호),,,,,,
BPD110106516,(의정부)호원신도6(6-1)차_,"의정부신도6(6-1)차 (103,104,111호)아파트",,,,,,
BPS010414065,(구리-퇴계원)V025_오남두산2차,오남두산2차아파트,,,,,,
BPS010405019,(구리-덕소)V004_덕소주공2차- (999-3),덕소주공2단지(999동3호),,,,,,
BPD110111100,(의정부)고읍주공7단지,양주고읍7단지/고읍휴먼시아7단지(999동102호) 양주고읍휴먼시아7단지,,,,,,
BPS010411138,[의정부]센트럴타워(127-82-76121),센트럴타워관리단 1278276121,,,,,,
BPS010405015,(구리-덕소)두산위브아파트,덕소두산위브아파트,,,,,,
BPD110107727,(구리-퇴계원)오남양지e편한세상2단지,양지e-편한세상2단지(9999동102호),,,,,,
BPD110115167,(파주)한빛마을6단지,파주운정한빛마을6단지999동101호,,,,,,
BPD110117239,(구리-퇴계원)별내하우스토리,별내하우스토리(9100동3호),,,,,,
BPD110162347,(일산)드림월드_901-2호601-82-72619,드림월드관리단운영위원회(전자) 6018272619,,,,,,
BPD110106498,(의정부)장암현대1차,장암현대1차아파트,,,,,,
BPD110106206,[덕양]행신동 예일센스빌1차_아파트(141-81-04548) 1418104548,"다드림한마음주식회사,20kw",,,,,,
BPD110106206,[덕양]행신동 예일센스빌1차_아파트(141-81-04548),"다드림한마음주식회사,198kw",,,,,,
BPS010208007,(파주)경신아파트관리사무소,경신아파트,,,,,,
BPD110118885,(일산)Y-HAUS(Y하우스),풍동Y-haus(7777동1호,,,,,,
BPD110107284,(파주)봉일천 성호아파트,봉일천성호아파트,,,,,,
BPD110140389,(덕양)관산더퍼스트프라임(999-101),관산더퍼스트프라임(아파트)999동101호,,,,,,
BPD110108067,(의정부)만송한내들6단지,은빛마을유승한내들6단지(999동2호),,,,,,
BPS010411164,(의정부)가능신동아파라디움,가능신동아(9999동101호),,,,,,
BPD110106664,[의정부]양주프라자 3차(0101호)(516-86-02152) 김미영,"양주프라자3,4차관리단(금호환경산업) / 4508703426",,,,,,
BPD110106663,[의정부]양주프라자2차(127-80-28663),양주프라자2차관리단 1278028663,,,,,,
BPS010402070,(의정부)신곡부용,신곡부용아파트,,,,,,
BPD110106612,(의정부)녹양힐스테이트,녹양힐스테이트아파트(999동101호),,,,,,
BPD110107195,(동두천)_월드메르디앙,동두천월드메르디앙(999동101호),,,,,,
BPD110106544,(의정부)용현11차신도브래뉴플러스,용현동신도브래뉴PLUS,,,,,,
BPD110109934,(구리-퇴계원)진접남양휴튼 (999-101),진접남양휴튼(9999동101호),,,,,,
BPD110106628,(의정부)민락이편한세상,민락e-편한세상아파트,,,,,,
BPS010404040,(구리-남양주)묵현삼익파크,삼익파크힐스(999동101호),,,,,,
BPD110106658,(의정부)대정프라자,의정부대정프라자1112호,,,,,,
BPS010201100,"[장항]메트로골드(128-81-14567),세금","율산개발㈜,236kw 1288114567",,,,,,
BPS010201100,[장항]메트로골드(128-81-14567),율산개발㈜,,,,,,
BPS010404088,(구리-남양주)창현청구 (999-102),창현청구(999동102호),,,,,,
BPS010201089,(일산)지평빌딩_3/6/9/12월,(일산)지평프라자_3/6/9/12월,,,,,,
BPS010201094,(일산)풍동성원2차_아파트,풍동성원아파트입자대표회의 청구년월을 202606부터 해야함!,,,,,,
BPS010201093,(일산)풍동성원1차_아파트,풍동성원아파트입자대표회의,,,,,,
BPD110106445,(구리)지금동 부영아파트,남양주지금동부영(888동101호),,,,,,
BPD110106470,(의정부)호원한주5차,한주5차아파트(연체료없음),,,,,,
BPD110147991,(동두천)-E326-어나더월드(아이다빌),아이다빌(999호),,,,,,
BPD110106657,"(의정부)제일퍼스트빌3, 234-82-72501 2348272501",제일퍼스트빌III(9999동101호) 2348272501,,,,,,
BPS010207015,(일산)레이크타운_C동101호(503-82-81570) 5038281570,레이크타운관리단,,,,,,
BPD110106651,[의정부]금오센타프라자(851-88-01633) / 8518801633,㈜신우비엠 1동01호 031-853,,,,,,
BPS010201035,(일산)로얄프라자3(128-82-83590),로얄프라자상가관리단(장항로얄프라자3),,,,,,
BPD110106232,(일산)성저마을건영빌라9단지,성저마을건영빌라9단지(999동105호) / 성저마을 건영빌라 9단지 관리사무소,,,,,,
BPD110106525,(의정부)호원쌍용스윗닷홈(999-1),호원쌍용스윗닷홈(999동1호),,,,,,
BPD110106422,(구리)세신훼밀리상가번영회,세신훼미리상가(111호). 연정액. 347000,,,,,,
BPD110113360,(구리-퇴계원)강남건영2차APT,퇴계원강남2차아파트,,,,,,
BPS010201135,[일산]고양교보생명보험일산사옥(102-81-11097) 1,교보생명보험㈜ 1,,,,,,
BPS010203040,(덕양)성사어울림마을1단지888동102호_아파트,신원당1단지동문아파트,,,,,,
BPD110106818,(의정부)호원푸른마을,3/6/9/12,,,,,,
BPD110106496,(구리-퇴계원)정광산호아파트,정광산호아파트,,,,,,
BPD110106432,(구리-퇴계원)오남리신우아이딜1차아파트,신우아이딜1차아파트(999동102호),,,,,,
BPD110106182,(덕양)한화엘르빌_꿈의그린,한화꿈에그린(8888동101호),,,,,,
BPD110106204,(덕양)SM마이다스아파트,SM마이다스아파트1동9901호,,,,,,
BPS010201144,(일산)쌍용한성상가[백마5단지상가_BB-H](청구액),백마5단지쌍용한성상가(청구액),,,,,,
BPD110108865,(구리-퇴계원)진접 자연앤어울림,남양주자연앤어울림(999동101호),,,,,,
BPD110120756,(덕양)능곡 남정시티프라자5차,격월,,,,,,
BPD110106482,(구리-덕소)선플렉스(1-9901호),크린개발132-81-99264전자. SAP에서 2월26일 발급한 세금계산서 조회가 안됨.,,,,,,
BPS010202113,(덕양)행신 윤창_아파트,행신윤창(999동101호),,,,,,
BPS010202081,(덕양)능곡 센트럴빌딩(고객번호 815),다드림한마음㈜,,,,,,
BPD110106373,(동두천)-지행 성지S&B-E017(130-81-95641),"주식회사 세움(1동9909호,성지에스앤비타워)",,,,,,
BPS010406094,(동두천)-지행 개림프라자-E509(130-81-95641),주식회사 세움(9999동101호),,,,,,
BPS010406049,(동두천)-지행 생연프라자-E018(130-81-95641),"주식회사 세움(9999동199호,생연프라자) / 1월22일 발행한 세금계산서랑 청구서 금액이 다름. 세금계산서 금액으로 입금함",,,,,,
BPD110106575,(구리)한성1차아파트,3/6/9/12,,,,,,
BPD110109332,[일산]시대프라자(101동104호)128-82-70488 1288270488,3/6/9/12_,,,,,,
BPD110109332,[일산]시대프라자(2동220호)128-82-70488 1288270488,3/6/9/12_,,,,,,
BPD110118077,(덕양)별빛8단지상가,별빛마을8단지상가번영회(월정액 아님!!!),,,,,,
BPD110192504,구리(퇴계원)별내효성해링턴아파트,별내효성해링턴코트(9999동107호),,,,,,
BPD110108802,행신주공프라자_992호,3/6/9/12,,,,,,
BPD110226785,(삼송)보림프라자,연정액 79200원 / 2027년엔 자동이체로(6-7월 확인전화 후 입금),,,,,,
BPD110225505,(남양주)한림미소가,연정액 280800원,,,,,,
BPD110116156,(구리-남양주)별나라타워,"연납 - 자동이체, => 연납 맞음",,,,,,
BPD110130458,(은평)_챌라넥스빌,연정액 30000원,,,,,,
BPS010207007,(일산)강선03한신_아파트,강선마을3단지한신아파트 월정액(15일청구),,,,,,
BPD110183486,소미빌빌딩,"월정액 2,413원",,,,,,
BPD110229332,(덕양) 향동동 43-8 다세대주택,"월정액 2,848원. 월초에 빨리 달라고 하는 진상 사업장.",,,,,,
BPS010207112,(일산)탄현03부영_아파트,월정액 35588원. 탄현마을3단지 8888동 2호 -> 유선전기료 아님. 8888동 3호 -> 35588원 정액제.,,,,,,
BPD110230311,(파주) 동패동1947-2 다세대주택,월정액 2796원,,,,,,
BPD110190157,(일산)플라리스105동,월정액,,,,,,
BPD110190187,(일산)플라리스106동,월정액,,,,,,
BPD110186776,(일산)플라리스107동,월정액,,,,,,
BPD110118193,(덕양) 공군명성아파트,월정액,,,,,,
BPD110134851,(동두천)-포천-일동승진-E002,월정액,,,,,,
BPD110114073,(의정부)가능신도1차,월정액,,,,,,
BPN021025982,(일산)우신프라자(장항동),월정액,,,,,,
BPD110137289,(덕양)밀레니엄타워,월정액,,,,,,
BPD110114722,(덕양)대경프라자-빌딩,월정액,,,,,,
BPD110118969,(덕양) 대경프라자 1,월정액,,,,,,
BPD110119926,(덕양)능곡 삼성프라자,월정액,,,,,,
BPD110106367,(양평)꽃여울아파트,월정액,,,,,,
BPD110106369,(양평)미르젠아파트,월정액,,,,,,
BPD110106462,(구리-남양주)엠투프라자,월정액,,,,,,
BPD110109936,(구리-남양주)호평ACE프라자,월정액,,,,,,
BPD110106550,(구리-남양주)평내 다모아프라자,월정액,,,,,,
BPD110205263,와동동 1625-4,월정액,,,,,,
BPD110208986,자연애가3차(20년10월부터 장비추가로 인상),월정액,,,,,,
BPD110219336,"산호프라자(월5,400원)",월정액,,,,,,
BPD110126810,(의정부)부곡리청운빌딩,월정액,,,,,,
BPD110111618,(의정부)장암골드프라자,월정액,,,,,,
BPD110133079,(의정부)용현대양빌나동,"9월부터 지급 월 18kwh, 4400원",,,,,,
BPD110118965,(동두천)-지행 드림하우스-E368,매월 4400원 - 2025년3월까지 미입금할것(과납),,,,,,
BPD110118964,(동두천)-지행 선진하우스-E369,매월 4400원 - 2025년6월까지 미입금할것(과납),,,,,,
BPD110225918,(덕양)원흥동 645-4,"매월 3,168원",,,,,,
BPD110225969,(동두천)옥정라피네트더테라스(월드메르디앙),"월정액109,125원 436.5kwh",,,,,,
BPD110225564,(의정부)의정부역센트럴자이앤위브캐슬,"입주자 대표 회의 후 모자분리 결정되면 협약예정 그 전까지 월 1,283,370원 지급",,,,,,
BPD110226339,(양주)옥정동1062-4,"월정액 15kwh, 36,000원",,,,,,
BPD110112202,정발마을3단지,월정액 (당월에 입금하기. 미리입금X. 중순~월말에 입금),,,,,,
BPD110153760,(의정부)광사673-1상가주택,"월납/14kwh, 3,525원",,,,,,
BPD110106615,(의정부)호원가든1차,"호원가든1차(999동104호) 월납/468kwh, 120,000원/ 월정액으로 변경",,,,,,
BPD110164058,(파주) 국제빌딩,"연납->월납 변경 10월부터 지급 월 12.5kwh, 2,506원",,,,,,
BPD110114042,(구리)다우스케어,다우스퀘어(9901호)_17500 - 선fax 후지출,,,,,,
BPS010411103,(의정부)녹양동원2차,"녹양동원2차(9999동2호,3호)",,,,,,
BPD110213829,의정부(도봉산아르쥬),아르쥬(이유나),,,,,,
BPN021029286,일산두성코아,두성코아,,,,,,
BPD110107426,백송프라자(덕이동),분기납,,,,,,
BPD110106436,구리인창주공6단지아파트999동101호,구리인창6단지아파트,,,,,,
BPD110114075,(덕양)위시티4단지,일산자이4단지(9999동109호),,,,,,
BPD110114539,(덕양)식사위시티주상복합,일산자이주상복합,,,,,,
BPD110215431,킨텍스꿈에그린한화아파트,모자,,,,,,
BPD110215772,"STATION615 1동9991호, 9992호","동의정부(스테이션615)1동9991호, 9992호",,,,,,
BPD110108464,(파주)한울마을4단지휴먼시아,"하절기에어컨f:9479113,미래에이비엠",,,,,,
BPD110218247,양주 옥정주공16단지,,,,,,,
BPD110219190,남양주더프라미스(상가),더프라미스운영위원회,,,,,,
BPS010201089,지평프라자,"3,6,9,12",,,,,,
BPD110155242,(덕양)육군제2573부대_1포병여단,,,,,,,
BPD110107427,남수프라자,반기납,,,,,,
BPD110220448,구리(퇴계원)금곡리 삼부르네상스더테라스,,,,,,,
BPS010414103,구리(퇴계원)퇴계원쌍용예가아파트,,,,,,,
BPD110144471,서울프라자,3/6/9/12,,,,,,
BPD110221843,삼성캐슬104동(풍동),,,,,,,
BPD110221845,삼성캐슬105동(풍동),"월정액2,401원(연납으로변경지출)",,,,,,
BPD110222402,(양평)까뮤이스테이트(전원주택단지),신규월납,,,,,,
BPD110177438,(일산)일산아이파크1단지,연납,,,,,,
BPD110222986,제2167부대(605수송대대(7176부대))_이동면 노곡리888-3(이동면 성장로818-85),반기납,,,,,,
BPD110106413,구리(남양주)금곡프라자,수차례 전화했으나 무답변,,,,,,
BPD110210151,구리(남양주)창현리728 대광프라자,,,,,,,
BPD110225932,(LH)남양주권역,"분기정액366,448원, 1,075kwh",,,,,,
BPD110226014,(LH)고양권,,,,,,,
BPS010204034,문산중앙상가2동902호,문산중앙시장,,,,,,
BPD110137090,(동두천)_전곡_가람채,,,,,,,
BPD110226086,(LH)LH 의정부권역,,,,,,,
BPD110225659,(의정부)고산수자인,,,,,,,
BPD110225002,(의정부)JS 홈타운,,,,,,,
BPD110118052,(의정부)광사657 메가시티프라자,,,,,,,
BPD110106159,일산프라자,분기납. 종량제,,,,,,
BPD110227118,(양주)이편한세상 덕정역 스카이,,,,,,,
BPD110227109,(일산)까뮤이스테이트,,,,,,,
BPD110227108,(양주)회천베네스트,,,,,,,
BPD110227120,(파주)LH 파주권,"분기납 / 260,186원 / 24년 9월까지 완료",,,,,,
BPD110223210,구리(퇴계원) 갈매동 W타워,,,,,,,
BPD110227154,(의정부)고산수자인디에스티지 2단지,,,,,,,
BPD110119667,(파주) 청원센트럴타워,,,,,,,
BPD110123703,(의정부)호원빌딩,,,,,,,
BPD110227205,(덕계)v프라자,,,,,,,
BPD110126416,(일산)성일빌딩,,,,,,,
BPD110106584,(구리)신아월드코아,,,,,,,
BPD110211197,의정부(삼성에코빌2차),,,,,,,
BPD110122624,태형미림,,,,,,,
BPD110139802,대성빌딩,,,,,,,
BPD110227245,(양주)송추역 북한산 경남 아너스빌,,,,,,,
BPD110227244,(덕양)대곡역 두산위브 1단지,,,,,,,
BPD110227242,(신곡)고산수자인디에스티지1단지,,,,,,,
BPD110227230,(고양)어반스카이 상가,,,,,,,
BPD110227229,(고양)어반스카이 아파트,,,,,,,
BPD110118244,(구리)부영중앙상가,,,,,,,
BPD110226550,(남양주)힐스테이트지금디포레,,,,,,,
BPD110111132,하늘마을7단지(일산)중흥s클래스,하늘마을7단지(일산)중흥s클래스,,,,,,
BPD110106869,(의정부)신곡시티메디타운,,,,,,,
BPD110223289,의정부(삼숭동 545-1),,,,,,,
BPD110117145,(덕양)능곡 토당동 성원상떼빌2차APT 상가,,,,,,,
BPD110226945,(양주)양주회천 10단지,,,,,,,
BPD110137794,(구리-퇴계원)별내 오션타워1,,,,,,,
BPD110227290,(덕양)고양삼송한강듀클래스,174-82-79560,,,,,,
BPD110227302,(덕양)힐스테이트라피아노 삼송 1단지,,,,,,,
BPD110227303,(덕양)힐스테이트라피아노 삼송 3단지,,,,,,,
BPD110217488,[파주]목동동797-5,,,,,,,
BPD110217490,[파주]목동동 706-1,,,,,,,
BPD110217492,[파주]다율동 992-6,,,,,,,
BPD110214050,(파주)산내마을9단지 힐스테이트(상가),,,,,,,
BPD110206054,(파주)목동동770-1(가재울로94번길48-0),,,,,,,
